Word,Positive Score,Negative Score
ਉਸਤਤ,0.55,0.0
ਉਤਸ਼ਾਹੀਣ,0.0,0.3125
ਅਚੰਭਾ,0.2857143,0.275
ਅੱਧ,0.0,0.375
ਅੱਤ,0.20833333,0.125
ਇਸ਼ਕ,0.5416667,0.125
ਨੰਗੇਜ,0.125,0.375
ਤੇਲਕ,0.0,0.0
ਸੁਦਾਗਰੀ,0.125,0.0
ਆਲ੍ਹਣਾ,0.125,0.1875
ਝੁਰਮਟ,0.0,0.0
ਦਬਕਾ,0.125,0.41666666
ਗੁਰਜ,0.0,0.0
ਅੰਡਜ,0.125,0.125
ਇਸ਼ਟ,0.5625,0.125
ਸਿੱਡਾ,0.375,0.25
ਕਰਿਤੱਗਤਾ,0.1875,0.5
ਅਠਾਹਠ,0.0,0.0
ਉਜੜਿਆ,0.375,0.375
ਵਿਸ਼ੇਸ਼ਤਾ,0.0,0.0
ਅਨਿਵਾਰੀ,0.33333334,0.25
ਅਚੰਭਉ,0.2857143,0.275
ਅਬਚਲ,0.0,0.625
ਕੁਟਾਈ_ਹੋਣਾ,0.1875,0.2857143
ਸੰਕੀਰਨ,0.33333334,0.375
ਮੁਮਕਨ,0.625,0.0
ਦੀਖਿਆ,0.0,0.0
ਗੁਮਰ,0.3392857,0.39285713
ਤੇਲੀ,0.0,0.0
ਸਵੀਕਰਿਤੀ,0.3125,0.375
ਟੁੱਟ_ਜਾਣਾ,0.125,0.4375
ਦੇਗਬਰਾ,0.0,0.0
ਸੁਫਲ,0.5625,0.0
ਦਿਵਾਰ,0.0,0.625
ਸੁਬਕ,0.29633334,0.2944
ਕੰਨਖਜੂਰਾ,0.125,0.0
ਸੁਹਜ,0.55866665,0.236
ਦਹੇਜ਼_ਪ੍ਰਥਾ,0.0,0.0
ਪੀਲੀ_ਮਿੱਟੀ,0.0,0.0
ਚੁਪਾਇਆ,0.0,0.0
ਦਬਣਾ,0.3125,0.25
ਮਿਲਾਵਟ,0.0,0.0625
ਖਟਕਣਾ,0.0,0.375
ਡਿਗਾ,0.0,0.375
ਬਿਗਲ,0.0,0.0
ਲਹੀਦਾ,0.0,0.125
ਸੂਚਕ,0.25,0.29166666
ਖ਼ੁਸ਼ੀ,0.35714287,0.34375
ਥਲਵਾਂ,0.25,0.375
ਚੋਣਾ,0.0,0.0
ਚੂੰਡਣਾ,0.125,0.3125
ਬਾਰਿਸ਼,0.0,0.0
ਧਿੰਗਾਣਾ,0.125,0.7375
ਬਾਰੀਕ,0.4375,0.625
ਮੁਕਾਲਾ,0.0,0.25
ਕਬੁੱਧ,0.33333334,0.55
ਖ਼ੁਰਾਕ,0.1875,0.125
ਪ੍ਰਦਰਸ਼ਿਤ_ਕਰਨਾ,0.125,0.5
ਗਿਲਾਫ਼,0.0,0.0
ਪਚਾ,0.75,0.0
ਉਸਰਾ,0.0,0.0
ਸੰਗਤਰਾ,0.0,0.0
ਇਵਜ਼,0.25,0.33333334
ਅਲਗਰਜ਼ੀ,0.0,0.25
ਪੁਨਰਨਿਯੁਕਤੀ,0.0,0.0
ਠਿਗਣਾ,0.0,0.75
ਸੁਹਲ,0.602,0.444
ਬਿਰਾਜਣਾ,0.0,0.0
ਅੜੰਗਾ,0.0,0.0
ਉਸਰਨ,0.0,0.0
ਗੁਹਜ,0.296875,0.41666666
ਉਗਾਲ਼ਦਾਨ,0.0,0.0
ਅਕਾਸ਼ੀ,0.0,0.0
ਗੋਸ਼ਵਾਰਾ,0.0,0.0
ਗੁਸਲ,0.0,0.0
ਚੋਬਦਾਰ,0.0,0.0
ਥੋਥਾ,0.425,0.4375
ਅਰਦਾਸੀਆ,0.0,0.0
ਦੋਰਾਹਾ,0.0,0.0
ਸੂਚੀ,0.0,0.0
ਹਾਂਜੀ,0.0,0.0
ਬਿਖਈ,0.1875,0.0625
ਗੀਜ਼ਰ,0.0,0.125
ਸੁਜਾਖਿਆਂ,0.25,0.0
ਰੌਂਦ,0.0,0.375
ਛੰਨਾ,0.0,0.0
ਇੱਛਿਆ,0.2638889,0.275
ਗੁਲ਼ਾਈ,0.0,0.0
ਤ੍ਰਿੱਖਾ,0.2,0.20833333
ਘੱਗਰੀ,0.0,0.0
ਘੱਗਰਾ,0.0,0.0
ਰੋਡੀ,0.0,0.0
ਖਾਸਾ,0.47727272,0.26785713
ਠੋਕੀਦਾ,0.25,0.0
ਛੁਟੇਰਾ,0.1875,0.41666666
ਥਪਥਪਾਉਣਾ,0.125,0.125
ਦਿਵਸੁ,0.16666667,0.0
ਫੁੰਡਣਾ,0.0,0.0
ਨਿਛਾਵਰ_ਹੋਣਾ,0.0,0.0
ਆਖ਼ਰ,0.0,0.0
ਰੌਂਸ,0.125,0.125
ਟਕੋਰ,0.375,0.45833334
ਗਰਾਮੀਣਤਾ,0.125,0.5
ਆਪੋਧਾਪੀ,0.0,0.625
ਸੈਰਗਾਹ,0.125,0.125
ਅਬਦਲ,0.25,0.5416667
ਢਿੱਡੀ,0.25,0.0
ਸਾਫ਼ਗੋਈ,0.45833334,0.1875
ਅੰਬਾ,0.25,0.29166666
ਬਿਖਮ,0.375,0.125
ਵਿਗਿਆਨਿਕ,0.0,0.0
ਧਿੰਗਾਣੇ,0.20833333,0.0
ਨਕੇਲਣਾ,0.125,0.25
ਸੁੱਰਖਿਆ,0.0,0.0
ਸਾਹਮਣਾ,0.125,0.0625
ਸਾਹਮਣੇ,0.4117647,0.33125
ਸੁਸਤ,0.25,0.39285713
ਅੰਬਰ,0.0,0.125
ਨਜ਼ਰ,0.17857143,0.25
ਸਹਿਜਤਾ,0.29166666,0.29166666
ਢਿੱਡਲ਼,0.125,0.0
ਨਜ਼ਮ,0.0625,0.0
ਢਿੱਡਲ,0.0,0.0
ਦੰਦਣ,0.0,0.0
ਭੂਖਣ,0.125,0.125
ਸੁਨਹਿਰਾ,0.875,0.1875
ਡਾਲੀ,0.46875,0.25
ਖਾਲੀ,0.35,0.421875
ਚੋਟੀ,0.16666667,0.3125
ਦੀਨਦਾਰ,0.0,0.0
ਭੱਟਕਣਾ,0.1875,0.0
ਪੇਚੀਦਗੀ,0.125,0.125
ਖਾਲਸ,0.3523333,0.43933332
ਆਲ੍ਹਕ,0.0,0.0
ਉਲੀਕਣਾ,0.375,0.0
ਲਿਕੂਇਡਿਟੀ,0.125,0.0
ਰੌਂਅ,0.0,0.0
ਟਪੂਸੀ,0.0,0.0
ਐਰ-ਗੈਰ,0.125,0.5
ਨਫ਼ਰ,0.0,0.375
ਹੁਸ਼ਿਆਰ,0.43269232,0.5
ਆਜ਼ਮ,0.29166666,0.1875
ਦੁੱਧਲ_ਗਾਂ,0.125,0.0
ਦੰਦੀ,0.0,0.0
ਅੰਦਰ,0.125,0.125
ਇੱਛਿਤ,0.53125,0.1875
ਏਅਰ-ਕਰਾਫਟ,0.0,0.0
ਦੰਦਾ,0.125,0.0
ਡਾਲ਼ੀ,0.1875,0.125
ਮੂਜਬ_ਹੋਣਾ,0.375,0.0
ਨੜੀ,0.0,0.125
ਸਿਲੇਹਾਰ,0.375,0.0
ਛਪੜੀ,0.0,0.25
ਸੂਖਮ,0.37155,0.36368752
ਅਣਪੂਰੇ,0.5625,0.25
ਕੱਚੀਆਂ,0.27353847,0.37960002
ਕਮਿਊਨਿਜ਼ਮ,0.0,0.0
ਛੇਕਦਾਰ,0.0,0.375
ਖਾਲਕ,0.0,0.0
ਉਤਸਰਜਨ,0.0,0.0
ਅੜ੍ਹਕ,0.0,0.25
ਜਮੀਰ,0.25,0.5
ਸੰਚਰਨ,0.15625,0.0625
ਸਿੱਖ,0.0,0.0
ਖਹਿਬੜਬਾਜ਼,0.0,0.25
ਸਿੱਕ,0.25,0.25
ਸਿੰਮ,0.0,0.0
ਆੜੂ,0.0,0.0
ਆੜੀ,0.1875,0.0
ਨੁਕ਼ਤਾ,0.25,0.083333336
ਨਿਕਦਰੀ,0.0,0.25
ਉਕੇਰਾ,0.0,0.0
ਸਿੱਧ,0.0,0.0
ਇਸਕਾਤ,0.0,0.0
ਅੰਨਾ,0.0,0.53125
ਦਿਹਾੜੀ,0.16666667,0.0
ਆਸਜਨਕ,0.625,0.3125
ਦਿਹਾੜਾ,0.16666667,0.0
ਅਡਿੱਠ,0.20833333,0.41666666
ਦੰਤੀ,0.0,0.0
ਨਿਰਵਾਣ,0.0,0.25
ਨਫ਼ਸ,0.45833334,0.125
ਬਾਰੀ,0.0,0.0
ਢੁਲਾਈ,0.0,0.0
ਕੁੜਕਣਾ,0.275,0.375
ਅਕਾਰਨ,0.29166666,0.28125
ਖਾਲ਼ੀ,0.0,0.25
ਛੋਹਲ਼ਾ,0.0,0.0
ਚੌਂਧ,0.25,0.25
ਸਿੱਪ,0.0,0.0
ਅਕਾਰਥ,0.125,0.5
ਤੁੱਠਣਾ,0.75,0.0
ਸੁਲੇਖਕਾਰ,0.375,0.0
ਅਰੂੜ੍ਹ,0.25,0.6875
ਅਕਾਰਣ,0.25,0.25
ਨਫ਼ਾ,0.47916666,0.29166666
ਸਿੱਪੀ,0.0,0.0
ਅਭਲਾਸ਼ਾ,0.5,0.125
ਨਿਰਵਾਸ,0.0,0.0
ਬਾਲਕ,0.0,0.0
ਅੰਧਾ,0.0,0.5
ਇੱਛੁਕ,0.375,0.5
ਡਾਲਰ,0.0,0.0
ਮਣਕਾ,0.0,0.0
ਚੌਂਕ,0.0,0.0
ਅਪੜ੍ਹ,0.0,0.0
ਮ੍ਰਿਤ,0.0,0.75
ਜਮੂਰ,0.0,0.0
ਝੁਰੜੀ,0.1875,0.29166666
ਪਤਨ,0.25,0.0
ਜ਼ੁੰਮੇਵਾਰੀ,0.125,0.0
ਕੁਟੇਸ਼ਨ,0.0,0.0
ਤਾਰਕਸ਼ੀ,0.6875,0.0
ਸਾਜ਼ਸ਼,0.33333334,0.125
ਪਤਣ,0.25,0.0
ਅਧਿਕਰਿਤ,0.21875,0.3125
ਅਪਹੁੰਚ,0.0,0.5
ਪਤਰ,0.0,0.125
ਗਾੜਾ,0.0,0.5
ਨਿਰਪੱਖਤਾਵਾਦ,0.0,0.0
ਕਮਸਿਨੀ,0.0,0.0
ਭਾੜਾ,0.0,0.0
ਮੁਹਾਂਦਰਾ,0.0,0.0
ਮਹਾਂਪਾਪ,0.375,0.125
ਸੋਮਰਸ,0.0,0.25
ਜਹੁਰੀ,0.0,0.0
ਗ਼ੁਜਰਨਾ,0.5,0.0
ਸੁੱਜੀਆਂ,0.0,0.0
ਜਸਾਮਤ,0.25,0.25
ਸੈਨਾ-ਨਿਵਾਸ,0.0,0.0
ਨਰਮੀ,0.0,0.25
ਮਦਾਰੀ,0.125,0.125
ਜਾਤਰਹਿਤ,0.125,0.4375
ਤੇਈਆ,0.125,0.5
ਜੱਲੀ,0.0,0.0
ਸਾੜਾ,0.25,0.375
ਡਰੈੱਸ,0.0,0.0
ਫੇਮਿਲੀ,0.0,0.0
ਆਫ਼ਤ,0.125,0.5
ਚਾੜ੍ਹ,0.0,0.0
ਅਪਨਾ,0.125,0.25
ਅੰਤਰਿਮ,0.0,0.0
ਗਾਜ਼ੀ,0.0,0.0
ਅਨੰਦਦਾਇਕ,0.59375,0.125
ਖਿੰਡਵਾਉਣਾ,0.20833333,0.125
ਗੀਝਾ,0.0,0.0
ਤੇਇਸ,0.0,0.0
ਤ੍ਰੀਮਤ,0.0,0.0
ਝੁਠਿਆਰ,0.0,0.0
ਸਿਖਿਆਰਥੀ,0.0,0.0
ਕਜ਼ਾਕ,0.125,0.3125
ਪ੍ਰਤਿਨਿਧਿ,0.25,0.0
ਨੈਤਿਕ,0.5,0.1875
ਉਨੱਤੀ_ਤਾਰੀਕ,0.14285715,0.0
ਸੁੱਜਿਆ,0.0,0.0
ਗੀਠੀ,0.0,0.0
ਢਾਲ਼ਵਾਂ,0.0,0.0
ਰਾਸਤਾ,0.125,0.125
ਜਿੰਦਾਂ,0.0,0.0
ਮਿਥਵਾ,0.0,0.0
ਫਿਸਲਨ,0.16666667,0.375
ਜੱਰਾ,0.0,0.0
ਪਤਾ,0.0,0.0
ਕਨਕੋੜ,0.0,0.0
ਦਰਜੇਦਾਰ,0.125,0.0
ਗਾਫ਼ਲ,0.21428572,0.4375
ਕੱਪੜਾ,0.125,0.25
ਨਿਥਾਵਾਂ,0.125,0.25
ਅਧੀਨਗੀ,0.375,0.5416667
ਫਿਸਲਣ,0.16666667,0.375
ਮਾਰਗ_ਦਰਸ਼ਕ,0.0,0.0
ਸਵਾਰਨਾ,0.125,0.20833333
ਹਰਾਸਮਈ,0.25,0.1875
ਤੈਰਾਕੀ,0.041666668,0.041666668
ਜਨਮਿਆ,0.125,0.0
ਗੀਟਾ,0.0,0.0
ਨਾਰਾਇਣ,0.125,0.0
ਗੀਟੀ,0.0,0.0
ਬੇਨਾਮ,0.29166666,0.4375
ਕਾਸਬੀ,0.0,0.0
ਤਣਾਅ,0.0,0.0
ਟ੍ਰੇਸਿੰਗ,0.0,0.0
ਨਰਪਤ,0.125,0.0
ਉੱਤਲਤਾ,0.0,0.0
ਤਣਾਉ,0.175,0.35416666
ਜਮੈਕਾਈ_ਡਾਲਰ,0.0,0.0
ਚੱਲ_ਕੇ,0.125,0.0
ਕੁਲੱਛਣੀ,0.25,0.625
ਮੀਨਾਰ,0.0,0.0
ਲਟਲਣਾ,0.225,0.125
ਕੁਲੱਛਣਾ,0.25,0.625
ਸੁਆਦਲਾ,0.5694444,0.225
ਸਿਹਰ,0.0,0.0
ਛਪਣਾ,0.375,0.25
ਤਣਾਓ,0.0,0.0
ਨਿਉਂਦਾ,0.21428572,0.425
ਮੇਖ_ਰਾਸ਼ੀ,0.0,0.0
ਵਿਚਰਨਾ,0.0,0.125
ਸਿਹਤ,0.125,0.625
ਨਜ਼ਾਕਤ,0.375,0.1875
ਤਮ੍ਹਾਖੋਰ,0.375,0.25
ਗੰਗਾਸਾਗਰ,0.0,0.0
ਕੰਡਕਟਰ,0.0,0.0
ਘੁਮੇਰ,0.0,0.375
ਅਜਲਾਸ,0.0,0.0
ਦਰਪੇਸ਼,0.0,0.25
ਨਿਯਮਾਵਲੀ,0.0,0.0
ਪਧਰ,0.0,0.0
ਅਪਣਾ,0.125,0.25
ਸੁੱਝਣਾ,0.375,0.15625
ਨਿਉਟਾ,0.125,0.375
ਨਿਰਪੇਖਵਾਦ,0.0,0.0
ਧੰਨਵਾਦ,0.125,0.125
ਸਵਾਰਥੀ,0.3125,0.5
ਆਧੁਨਿਕਤਾ,0.375,0.125
ਮੁਰਗੇ_ਦਾ_ਮਾਸ,0.0,0.0
ਜੱਫਾ,0.25,0.0
ਝਰਨਾ,0.0,0.125
ਜੱਫੀ,0.125,0.0
ਸੰਗੀਤਆਤਮਕ_ਕਿਰਿਆ,0.875,0.0
ਕਵਾਰੀ,0.5416667,0.0
ਕਵਾਰਾ,0.0,0.75
ਧੱਫਾ,0.0,0.0
ਪੀਟਾਈ,0.25,0.3392857
ਛਛੂੰਦਰ,0.0,0.0
ਸੁਚੇਤ_ਕਰਨਾ,0.29166666,0.5
ਬਕੌਂਰਾ,0.0,0.0
ਦੌਲਤਮੰਦ,0.6666667,0.1875
ਕੁਮਲਾਇਆ,0.0,0.375
ਉੱਘੜਵਾਂ,0.42105263,0.28125
ਕੁਵੇਲ਼ੇ,0.1875,0.0
ਸਿਰਹਾਣਾ,0.0,0.0
ਹੁਨਰਮੰਦ,0.625,0.0
ਸਿਸਕ,0.0,0.125
ਭਵਿਖਾਰਥੀ,0.0,0.0
ਤਾਰਕਿਕ,0.625,0.0
ਧੱਬਾ,0.28125,0.3392857
ਸ਼ਾਸਨ-ਤੰਤਰ,0.25,0.125
ਕੁਵੇਲ਼ਾ,0.125,0.0
ਅਸ਼ੁਭ_ਚਿੰਨ੍ਹ,0.25,0.6458333
ਛਪਰੀ,0.0,0.0
ਅਨੰਤ,0.15625,0.5625
ਕੁਟਿਲ,0.1875,0.5625
ਤਤਪਰ,0.40625,0.25
ਅਨਵਾਨ,0.125,0.3125
ਫੜਣਾ,0.083333336,0.0625
ਅਨੰਦ,0.3472222,0.20833333
ਦਰਦਿਲਾ,0.125,0.625
ਅਨੰਨ,0.5,0.0
ਬੇਨਿਆਈ,0.0,0.75
ਹੁਬਕੀ,0.0,0.25
ਬੇਢੰਗਾ,0.125,0.25
ਬਾਅਦ,0.0,0.0
ਖੋਖਲ਼ਾ,0.22321428,0.43269232
ਸੁਲਝਾ,0.0,0.125
ਨਾ_ਕਾਬਲ,0.25550002,0.58666664
ਗੀਦੀ,0.375,0.5
ਸ਼ਹਿਰ,0.0,0.1875
ਕਹਿਰ,0.325,0.4875
ਕਰਿਤੱਗ,0.0,0.125
ਚਿਰਕਾਲੀ,0.0,0.25
ਧਮਕਾ,0.125,0.0
ਡਰੂਪੁਣਾ,0.125,0.5
ਖਚਿਤ,0.0,0.0
ਕਹਿਤ,0.0,0.25
ਧਮਕੀ,0.325,0.375
ਨਿਊਨ_ਹੋਣਾ,0.375,0.125
ਖੋਖਲਾ,0.0,0.0
ਸਾਇੰਸਦਾਨ,0.0,0.0
ਕੁਟੀਆ,0.125,0.0
ਧੋਲ੍ਹੜ,0.20833333,0.0
ਪੀਲਾ_ਰੰਗ,0.0,0.3618421
ਡਾਇਨ,0.0,0.5
ਕਰਮਬੰਦੀ,0.0,0.0
ਹੋਨਹਾਰ,0.125,0.25
ਗੜੂੰਦ,0.0,0.0
ਗੁਜਰਨਾ,0.5,0.0
ਯੂਨਿਟ,0.0,0.25
ਭੀਤੀ,0.0,0.3125
ਖਾਂਚੇਵਾਲ਼ਾ,0.0,0.0
ਸਸਕਾਰ,0.0,0.0
ਕੁਟਾਪਾ_ਚਾੜਣਾ,0.1875,0.2857143
ਪੇਸ਼ਗੀ,0.0,0.5
ਰਾਜ_ਖੇਤਰ,0.1,0.104166664
ਅੰਦਾਜ,0.1826923,0.203125
ਠਹਿਕ,0.0,0.375
ਤੰਗਦਸਤ,0.0,0.125
ਕਤਰਾਉਣਾ,0.25,0.125
ਬਚਿਆ,0.0,0.0
ਪੰਜਾਹ_ਘੱਟ_ਤਿੰਨ,0.0,0.0
ਸੱਜਣਾ,0.375,0.125
ਕੁੰਡਲ਼ਦਾਰ,0.125,0.0
ਸੀਤਲ,0.125,0.5625
ਦੌਲਤ,0.375,0.375
ਸੁਰਖ਼ੀ,0.16666667,0.33333334
ਘੁਮਾਂ,0.0,0.0
ਸੁਆਦ,0.36607143,0.17857143
ਹਵਾੜ੍ਹ,0.125,0.0
ਥੱਮਣਾ,0.0,0.0
ਖੜਾ_ਹੋਣਾ,0.25,0.0
ਕਹਿੰ,0.0,0.0
ਮਿਥਿਓ,0.375,0.0
ਠਹਿਰ,0.125,0.375
ਸੀਤਾ,0.0,0.0
ਸੁਆਹ,0.0,0.0
ਅਣਗਹਿਲੀ,0.125,0.3
ਅੜਾਉਣਾ,0.0,0.0
ਸੰਘਾਰ,0.375,0.3125
ਸੁਆਸ,0.0,0.0
ਅੜਾਉਣੀ,0.125,0.45833334
ਸੁਆਲ,0.28125,0.25
ਘੁਮਾਉ,0.125,0.0
ਹਿਬ੍ਰੂ,0.25,0.25
ਸੁਆਰ,0.0,0.0
ਤਜਰਬੇਕਾਰੀ,0.0,0.0
ਜੁਕਾਮ,0.0,0.3125
ਸੋਲ੍ਹਾ,0.0,0.0
ਪਰਵ,0.0,0.0
ਉੱਲੇਖ,0.33333334,0.125
ਪੁਰਾਣਾ,0.0,0.25
ਅੰਦਾਜ਼,0.375,0.0
ਡਾਂਗ,0.125,0.0
ਬੀਮਾਰ_ਲੋਕ,0.25,0.125
ਕਜ਼ੀਆ,0.25,0.29166666
ਨਕੇਲ_ਪਾਉਣਾ,0.125,0.25
ਨਿਵਟਾਰਾ,0.26136363,0.25
ਪਰਿਪੱਕ,0.4,0.125
ਪਰਸ,0.0,0.0
ਆਮਿਲ_ਕਾਰਜ_ਪਾਲਕ,0.25,0.1875
ਝੁਰੇਵਾਂ,0.125,0.75
ਪਰਸ਼,0.20833333,0.25
ਢੁਆਈ,0.0,0.0
ਬੇਨਿਆਜ਼,0.0,0.625
ਸਮੁੱਚਤਾ,0.5625,0.0
ਬਾਂਝ,0.0,0.16666667
ਸ਼ਿਕਾਰ,0.0,0.0
ਦੌਰਾ,0.359375,0.35714287
ਡਾਂਸ,0.0,0.0
ਬਚਾਅ,0.125,0.125
ਹਿੰਸਾਤਮਿਕ,0.29166666,0.4
ਪਰਖ,0.0,0.0
ਖੈਰਖਾਹ,0.375,0.0
ਭੀਤਰ,0.125,0.125
ਪਰਤ,0.18055555,0.24038461
ਨਿਹਸਵਾਰਥ,0.5416667,0.125
ਮਰਤਬਾਨ,0.0,0.0
ਕੋਰਾਪਣ,0.125,0.5
ਬਿਰਤਾਂਤਕ,0.1875,0.125
ਪਲਮ,0.0,0.0
ਕਹਿਓ,0.0,0.0
ਸੱਚੜਾ,0.375,0.34375
ਸੀਟੀ,0.0,0.125
ਢੀਠੇ,0.375,0.25
ਪੁਣਨਾ,0.0,0.0
ਗੁਆਰ,0.0,0.125
ਕਪਾਹੀ,0.0,0.5625
ਨੱਕ,0.25,0.0
ਇਕਲਾਪਾ,0.125,0.25
ਪੁਣਨੀ,0.0,0.0
ਨੱਠ,0.125,0.275
ਅਲੌਕਿਕਤਾ,0.125,0.375
ਸਿੰਗਲ,0.0,0.0
ਨੱਚ,0.0,0.0
ਅੰਤਰੀਵ,0.0,0.0
ਨੱਥ,0.0,0.125
ਬੁਲਾਵਾ,0.21428572,0.425
ਆਕੜਬਾਜ਼,0.425,0.44642857
ਜਿੰਦਰਾ,0.0,0.25
ਪਰੋ,0.0,0.0625
ਤਰਬੀਅਤ,0.25,0.0
ਪਰੇ,0.0,0.0
ਕਰਜ਼ਖਾਹ,0.0,0.0
ਨੰਗ,0.125,0.4375
ਸਾਫ਼ਾ,0.0,0.0
ਸਰਪ੍ਰਸਤੀ,0.375,0.0
ਪਲਟ,0.0,0.25
ਗੁਆਊ,0.0,0.125
ਕਹਾਂ,0.25,0.125
ਵਰਤਮਾਨ,0.0,0.25
ਧਨੇਸਰੀ,0.33333334,0.39285713
ਫੂਲਦਾਨ,0.0,0.0
ਨੰਦ,0.083333336,0.0
ਅਨੇਕਤਾ,0.4375,0.25
ਨਿਮਨਚੇਤਨ,0.0,0.25
ਡੁਪਲੀਕੇਟ,0.0,0.25
ਮੁੱਕਾ,0.0,0.0
ਵਿਕਲਾਂਗ,0.0,0.5
ਦੋਜ਼ਖ,0.125,0.5833333
ਘੁੱਟ,0.125,0.29166666
ਟ੍ਰਾਂਸਫਰ,0.0,0.0
ਨਾਅਰਾ,0.0,0.0
ਮੁੱਖ,0.125,0.0
ਘੁੱਗ,0.25,0.25
ਹੁਨਰ_ਰਹਿਤ,0.125,0.275
ਝਰੀਟ,0.0,0.4
ਮੁੰਹ,0.0,0.0
ਸੀਮਾ,0.25,0.125
ਘੁੰਮ,0.0,0.0
ਮਕਬਰਾ,0.0,0.0
ਬਕਸੂਆ,0.0,0.0
ਖੇੜੀਆਂ,0.0,0.0
ਨਾਮਕਰਨ,0.375,0.0
ਮੰਨੀਦਾ,0.375,0.0
ਦੁਲਾਰਾ,0.5,0.0
ਨੱਭ,0.0,0.0
ਸਮਝਾਉਣਾ_ਬੁਝਾਉਣਾ,0.125,0.0
ਪਕਣਾ,0.125,0.15
ਘੁੰਡ,0.0,0.25
ਨਾਮਕਰਣ,0.1875,0.0
ਬਦਨਸੀਬ,0.0,1.0
ਨੱਪ,0.125,0.5
ਘਰਾਣਾ,0.0,0.0
ਨੱਚਣਾ,0.0,0.375
ਨੱਸ,0.125,0.275
ਤੇਗਾ,0.0,0.0
ਮੁੱਢ,0.0,0.125
ਨਿਊਨਤਮ,0.0,0.0
ਕਸੇਰਾ,0.0,0.0
ਬਕਸੂਏ,0.0,0.0
ਕਰੂਰਤਾ,0.375,0.625
ਰਾਖਵਾ,0.0,0.0
ਦੁਧਾਰੀ,0.25,0.0
ਹੁੱਡ,0.0,0.25
ਹੁੱਝ,0.125,0.125
ਹੁੱਟ,0.0,0.0
ਮੁੱਲ,0.35714287,0.140625
ਨਿਗਮਨੀ,0.0,0.0
ਭੁਏਂ,0.0,0.0
ਭੀਬੀ,0.0,0.0
ਹਿਰਾਸਿਆ,0.375,0.59375
ਸੁਲ਼ਝਾਉਣਾ,0.0,0.0
ਪਬਲਿਸ਼ਰ,0.0,0.0
ਸ੍ਵੈਚਾਲਿਤ,0.0,0.0
ਬਟਵਾਰ,0.0,0.0
ਜਬੜਾ,0.0,0.0
ਪਸ਼ੂ,0.0,0.0
ਖੌਹੜਾ,0.0,0.375
ਆਭਾਸ,0.25,0.2857143
ਹੁੰਡੀ,0.0,0.0
ਨਾਜ਼ੁਕਤਾ,0.375,0.1875
ਟ੍ਰਸਟੀ,0.0,0.0
ਤੜਕਣਾ,0.0,0.0
ਜੱਟ_ਜਾਤੀ,0.0,0.0
ਅਫ਼ਰੀਕਣ,0.0,0.0
ਗੋਲਾਈ_ਸੰਬੰਧੀ,0.125,0.0
ਉਕਤ,0.25,0.125
ਉਸ਼ੇਰ,0.0,0.0
ਵਾਰਸ਼ਿਕ,0.125,0.375
ਨਰਾਜ,0.20833333,0.6875
ਹੱਕ_ਵਿਚ_ਹੋਣਾ,0.0,0.0
ਹਾਥੀਵਾਨ,0.0,0.0
ਅਨੁਕ੍ਰਤੀ,0.3125,0.25
ਕੁਟਣਾ,0.0,0.0
ਬਾਸੀ_ਭੋਜਨ,0.5,0.25
ਉਕਤਾ,0.125,0.47916666
ਸੀਮਤ,0.24038461,0.43534482
ਕੁਟਣੀ,0.0,0.0
ਨਿਗਹਬਾਨੀ,0.0,0.0
ਦੰਡ_ਬੈਠਕ,0.0,0.275
ਉਕਤੀ,0.375,0.20833333
ਫੈਲਾਅ,0.17857143,0.125
ਪਸਰ,0.0,0.625
ਆਹੂਤੀ,0.25,0.3125
ਕਰੁੱਤਾ,0.0,0.5833333
ਕਹੂੰ,0.25,0.125
ਸੰਤੋਖਵਾਨ,0.375,0.25
ਹਮਵਤਨ,0.0,0.0
ਪਸੂ,0.0,0.0
ਅਧੀਨਤਾ,0.5,0.0
ਫੈਲਿਆ,0.0,0.625
ਫੜਨਾ,0.0,0.0
ਸਤਾਰਾ,0.25,0.1875
ਕੁਲਾਹਲ,0.0,0.125
ਢਿਗਾਰਾ,0.0,0.0
ਦਰੁੱਸਤ,0.1875,0.25
ਹੱਸਣਾ,0.125,0.1875
ਟੇਕਰੀ,0.0,0.0
ਨਖੱਤਰਾ,0.12033334,0.6759333
ਸਾਦ੍ਰਿਸ਼,0.3125,0.28125
ਉਕਾ,0.0,0.375
ਬੁਖਾਰ,0.125,0.1875
ਹਿਲਾਇਓ,0.0,0.125
ਤਤਰਪ,0.40625,0.4375
ਘਰਾਨਾ,0.0,0.0
ਸੀਮਿਤ,0.25,0.4
ਫੈਲਾਉ,0.0,0.625
ਪ੍ਰਧਾਨਾ,0.25,0.0
ਘੜਿਆਲ,0.0,0.25
ਸਫਲਤਾ,0.4125,0.0
ਉਲੇੜ੍ਹਨਾ,0.0,0.0
ਜਥੇਬੰਦੀ,0.0,0.0
ਨਮੋਨੀਆ,0.0,0.75
ਡਾਇਲ,0.0,0.0
ਲਮਕਾ,0.0,0.0
ਦੁਹਰਫ਼ੀ,0.0,0.0
ਬਾਅਜ਼,0.0,0.25
ਸੀਨਾ,0.0,0.125
ਬਦਲਵਾਂ,0.0,0.0
ਲੇਖਾ-ਜੋਖਾ,0.0,0.0
ਵਿਸ਼ੇਸ਼ਾਰਥਾਲੰਕਾਰ,0.5,0.25
ਬੇ-ਪੇਰਵੀ,0.20833333,0.45833334
ਮੁਹਤਰਮ,0.625,0.0
